2013-05-02 23:09:52	833579852	
2013-05-02 23:09:52	447486799	bulls,
2013-05-02 23:09:52	620098589	
2013-05-02 23:09:53	919840742	
2013-05-02 23:09:53	284790038	bulls,
2013-05-02 23:09:54	170498818	
2013-05-02 23:09:55	321018289	
2013-05-02 23:09:55	380057639	
2013-05-02 23:09:55	843821887	bulls,
2013-05-02 23:09:55	281922288	
2013-05-02 23:09:55	471314006	seered,
2013-05-02 23:09:55	52986526	bulls,
2013-05-02 23:09:55	48262651	tweetyourseat,
2013-05-02 23:09:56	94122682	
2013-05-02 23:09:56	397022224	
2013-05-02 23:09:56	283724879	
2013-05-02 23:09:57	222868017	
2013-05-02 23:09:57	392340784	
2013-05-02 23:09:57	1107975980	
2013-05-02 23:09:57	520700399	
2013-05-02 23:09:57	1108005840	
2013-05-02 23:09:57	27938892	
2013-05-02 23:09:57	18129188	
2013-05-02 23:09:58	1170288708	seered,
2013-05-02 23:09:58	71924179	bulls,
2013-05-02 23:09:58	287167489	
2013-05-02 23:09:59	69762896	
2013-05-02 23:09:59	109368834	
2013-05-02 23:09:59	457337024	bulls,
2013-05-02 23:10:00	372807124	mets,nets,islanders,
2013-05-02 23:10:00	564942540	teambulls,
2013-05-02 23:10:00	615716220	
2013-05-02 23:10:00	363120713	
2013-05-02 23:10:01	35347826	
2013-05-02 23:10:02	36851665	bulls,
2013-05-02 23:10:02	297699468	bbrrroookkkllyynnm,
2013-05-02 23:10:02	23502363	
2013-05-02 23:10:02	715448420	nba,sport,follow2gain,
2013-05-02 23:10:03	715448420	nba,baseketball,mustfollow,
2013-05-02 23:10:02	224788487	
2013-05-02 23:10:02	392362658	
2013-05-02 23:10:02	1062740323	
2013-05-02 23:10:03	615716220	playoffs2013,
2013-05-02 23:10:04	946148534	
2013-05-02 23:10:04	322858527	
2013-05-02 23:10:04	22178780	winorgohome,netswin,netsgohome,
2013-05-02 23:10:04	600291385	
2013-05-02 23:10:05	62088305	
2013-05-02 23:10:05	182546532	
2013-05-02 23:10:05	161440515	playoffs,nba,espn,
2013-05-02 23:10:05	632375507	netsvbulls,believeinbrooklyn,
2013-05-02 23:10:06	21065190	
2013-05-02 23:10:06	1268837576	
2013-05-02 23:10:07	253834501	
2013-05-02 23:10:07	316210839	
2013-05-02 23:10:07	906407629	
2013-05-02 23:10:08	42466508	
2013-05-02 23:10:08	24443584	
2013-05-02 23:10:08	488641609	
2013-05-02 23:10:08	50370488	drinks,bulls,
2013-05-02 23:10:09	455456656	
2013-05-02 23:10:09	264572765	
2013-05-02 23:10:09	36418492	
2013-05-02 23:10:10	498330401	
2013-05-02 23:10:10	273450512	
2013-05-02 23:10:10	389797529	bulls,
2013-05-02 23:10:09	292088762	
2013-05-02 23:10:10	137708289	
2013-05-02 23:10:11	24094317	
2013-05-02 23:10:11	249293414	
2013-05-02 23:10:11	451747339	
2013-05-02 23:10:12	28364105	nets,believeinbrooklyn,letsgonets,
2013-05-02 23:10:12	289657995	
2013-05-02 23:10:12	279179880	
2013-05-02 23:10:13	236922090	brooklynwegohard,netsvbulls,
2013-05-02 23:10:13	844428661	bulls,
2013-05-02 23:10:13	389627847	
2013-05-02 23:10:13	1289963983	
2013-05-02 23:10:14	347541671	teammiami,
2013-05-02 23:10:14	285561613	bulls,
2013-05-02 23:10:14	1006742838	
2013-05-02 23:10:15	700005000	
2013-05-02 23:10:16	509546619	getglue,
2013-05-02 23:10:18	54438093	bulls,
2013-05-02 23:10:19	15662654	
2013-05-02 23:10:19	322129169	winorgohome,netswin,netsgohome,
2013-05-02 23:10:19	505454899	
2013-05-02 23:10:20	228491077	
2013-05-02 23:10:20	90016245	seered,
2013-05-02 23:10:21	307730222	
2013-05-02 23:10:21	14550307	
2013-05-02 23:10:21	98257705	
2013-05-02 23:10:22	26803505	seered,bullsnation,
2013-05-02 23:10:22	36418492	
2013-05-02 23:10:24	390393870	winorgohome,netswin,netsgohome,
2013-05-02 23:10:24	26264708	thelife,
2013-05-02 23:10:24	267950770	bulls,
2013-05-02 23:10:24	257233824	
2013-05-02 23:10:25	1215881617	
2013-05-02 23:10:26	370435249	
2013-05-02 23:10:26	21071856	
2013-05-02 23:10:26	1380889021	
2013-05-02 23:10:26	731254892	
2013-05-02 23:10:27	1297450513	
2013-05-02 23:10:27	120123576	
2013-05-02 23:10:28	447244120	bulls,
2013-05-02 23:10:28	203250481	
2013-05-02 23:10:29	271156871	
2013-05-02 23:10:29	494156040	bulls,
2013-05-02 23:10:29	219108225	
2013-05-02 23:10:29	541363130	
2013-05-02 23:10:30	318786323	winorgohome,netswin,netsgohome,
2013-05-02 23:10:30	301772277	
2013-05-02 23:10:31	299461011	
2013-05-02 23:10:31	265223884	winorgohome,netswin,netsgohome,
2013-05-02 23:10:32	362919262	twerkteam,lovinthecrew,noah,
2013-05-02 23:10:32	123302868	nets,follow,rt,
2013-05-02 23:10:32	441796087	winorgohome,netswin,netsgohome,
2013-05-02 23:10:33	423540866	bulls,bullstalk,
2013-05-02 23:10:33	17888037	
2013-05-02 23:10:34	89103928	
2013-05-02 23:10:34	164689959	started,tbt,
2013-05-02 23:10:35	353168953	
2013-05-02 23:10:35	261008435	
2013-05-02 23:10:35	621128445	
2013-05-02 23:10:36	394192310	
2013-05-02 23:10:37	720914683	
2013-05-02 23:10:38	95742632	
2013-05-02 23:10:38	238902122	
2013-05-02 23:10:39	82648039	
2013-05-02 23:10:39	33317924	bulls,
2013-05-02 23:10:40	1003075711	
2013-05-02 23:10:40	945893426	nbaplayoffs,
2013-05-02 23:10:41	192899301	chicagobulls,luvabulls,seered,
2013-05-02 23:10:41	533816877	
2013-05-02 23:10:41	429223186	closemout,playoffs,chicago,
2013-05-02 23:10:41	496500219	
2013-05-02 23:10:42	1168134620	
2013-05-02 23:10:43	19068754	
2013-05-02 23:10:44	536681416	netsgohome,
2013-05-02 23:10:44	283393925	
2013-05-02 23:10:44	556382214	letsgobulls,letsgobulls,letsgobulls,
2013-05-02 23:10:45	296260837	
2013-05-02 23:10:45	289897486	yawn,
2013-05-02 23:10:46	268911410	
2013-05-02 23:10:46	320549362	bouta100bars,bulls,
2013-05-02 23:10:46	379504789	bulls,
2013-05-02 23:10:46	138931373	
2013-05-02 23:10:47	172181336	bulls,vs,nets,
2013-05-02 23:10:47	241707579	nets,believeinbrooklyn,letsgonets,
2013-05-02 23:10:47	599226091	brooklynwegohard,
2013-05-02 23:10:47	417489982	
2013-05-02 23:10:47	2141091	
2013-05-02 23:10:48	210274938	
2013-05-02 23:10:48	144641559	letsgetweird,becauseitsthecup,
2013-05-02 23:10:50	345774968	
2013-05-02 23:10:50	93990833	
2013-05-02 23:10:50	480801372	
2013-05-02 23:10:50	64477112	
2013-05-02 23:10:50	1374751254	
2013-05-02 23:10:51	137763513	
2013-05-02 23:10:51	822260509	winorgohome,netswin,netsgohome,
2013-05-02 23:10:52	239997858	
2013-05-02 23:10:52	1331359963	
2013-05-02 23:10:52	211604127	somebodyknowssomething,
2013-05-02 23:10:52	232277462	
2013-05-02 23:10:53	19068754	
2013-05-02 23:10:53	39099907	getglue,
2013-05-02 23:10:54	37957246	
2013-05-02 23:10:55	128669050	
2013-05-02 23:10:55	162229715	
2013-05-02 23:10:55	983179009	netswin,
2013-05-02 23:10:55	61366106	netswin,winorgohome,netswin,netsgohome,
2013-05-02 23:10:56	1296326202	
2013-05-02 23:10:56	975656594	
2013-05-02 23:10:56	619635254	
2013-05-02 23:10:57	219593526	
2013-05-02 23:10:57	76558471	
2013-05-02 23:10:57	1387767722	winorgohome,netswin,netsgohome,
2013-05-02 23:10:57	265657906	seered,
2013-05-02 23:10:58	557026461	
2013-05-02 23:10:58	538653936	winorgohome,netswin,netsgohome,
2013-05-02 23:10:58	41963925	
2013-05-02 23:10:58	301022622	
2013-05-02 23:10:58	33396695	bulls,
2013-05-02 23:10:59	423099099	np,poppyku,
2013-05-02 23:10:59	187665071	nets,bulls,standbyme,
2013-05-02 23:10:59	980459461	
2013-05-02 23:10:59	852005822	
2013-05-02 23:10:59	274865642	
2013-05-02 23:11:00	74643784	
2013-05-02 23:11:00	61366106	winorgohome,netswin,netsgohome,
2013-05-02 23:11:00	228491077	
2013-05-02 23:11:01	1398284154	
2013-05-02 23:11:01	381965900	winorgohome,netswin,netsgohome,
2013-05-02 23:11:01	456887849	
2013-05-02 23:11:01	25216514	
2013-05-02 23:11:02	21418334	
2013-05-02 23:11:02	342894178	bulls,
2013-05-02 23:11:03	142466518	
2013-05-02 23:11:03	559956273	dropmeout,hadenough,
2013-05-02 23:11:03	961804501	
2013-05-02 23:11:03	72872280	bulls,
2013-05-02 23:11:03	256383086	
2013-05-02 23:11:04	144364760	fukassdudes,
2013-05-02 23:11:04	305498665	
2013-05-02 23:11:04	431225962	bulls,
2013-05-02 23:11:04	488086602	bulls,
2013-05-02 23:11:04	24662658	
2013-05-02 23:11:06	166278361	bulls,
2013-05-02 23:11:06	455155538	seered,
2013-05-02 23:11:07	459640878	
2013-05-02 23:11:07	22316661	
2013-05-02 23:11:07	494249411	
2013-05-02 23:11:07	15141657	bulls,
2013-05-02 23:11:08	792913944	
2013-05-02 23:11:08	613974183	
2013-05-02 23:11:08	153857586	
2013-05-02 23:11:08	54289272	
2013-05-02 23:11:08	74643784	somebodyknowssomething,
2013-05-02 23:11:08	90722237	bulls,homecourt,letgetit,thew,chicity,chitown,
2013-05-02 23:11:09	192470634	bulls,
2013-05-02 23:11:09	28230570	
2013-05-02 23:11:10	230726416	feincaffine,
2013-05-02 23:11:10	51851514	
2013-05-02 23:11:10	75449828	
2013-05-02 23:11:10	1138125667	chicagobulls,bullsnation,
2013-05-02 23:11:11	979663842	winorgohome,netswin,netsgohome,
2013-05-02 23:11:11	251926582	
2013-05-02 23:11:11	599435909	
2013-05-02 23:11:11	147624178	
2013-05-02 23:11:12	956498958	
2013-05-02 23:11:12	44808620	
2013-05-02 23:11:13	42161826	
2013-05-02 23:11:13	1352933478	
2013-05-02 23:11:13	296260837	
2013-05-02 23:11:13	94169137	
2013-05-02 23:11:13	240935151	
2013-05-02 23:11:14	446721640	taurusparty,infuzionsaturdays,
2013-05-02 23:11:14	43982535	
2013-05-02 23:11:14	163469481	
2013-05-02 23:11:14	169153270	
2013-05-02 23:11:15	163469481	
2013-05-02 23:11:15	1296305965	
2013-05-02 23:11:15	1184243634	fakefans,whatfakefansdo,
2013-05-02 23:11:16	17017708	
2013-05-02 23:11:16	274279957	
2013-05-02 23:11:16	121640773	
2013-05-02 23:11:16	318682077	nets,warriors,
2013-05-02 23:11:17	81701172	
2013-05-02 23:11:18	299457118	
2013-05-02 23:11:18	97802779	
2013-05-02 23:11:18	18780827	
2013-05-02 23:11:18	1394499090	
2013-05-02 23:11:18	47339946	winorgohome,netswin,netsgohome,
2013-05-02 23:11:19	27938892	
2013-05-02 23:11:19	227228008	
2013-05-02 23:11:19	62724095	higher,
2013-05-02 23:11:19	408687476	suckitup,
2013-05-02 23:11:20	44456495	
2013-05-02 23:11:21	153810342	bulls,
2013-05-02 23:11:22	466194200	
2013-05-02 23:11:22	23111883	bulls,sens,ramblers,finalfour,
2013-05-02 23:11:23	88102183	
2013-05-02 23:11:23	239655952	
2013-05-02 23:11:23	339730473	winorgohome,netswin,netsgohome,
2013-05-02 23:11:23	1296913958	letsrock,
2013-05-02 23:11:24	227147717	bulls,
2013-05-02 23:11:24	247628438	
2013-05-02 23:11:24	720914683	
2013-05-02 23:11:24	271711618	
2013-05-02 23:11:25	214624875	
2013-05-02 23:11:25	372301921	
2013-05-02 23:11:25	22117169	
2013-05-02 23:11:25	57170422	gobulls,bulls,chicago,thereturn,
2013-05-02 23:11:25	593293626	netsfan,wedontchoke,
2013-05-02 23:11:26	861806641	
2013-05-02 23:11:26	493891543	mlb,
2013-05-02 23:11:26	459653398	everyoneissick,
2013-05-02 23:11:27	37957246	
2013-05-02 23:11:27	407269599	
2013-05-02 23:11:28	38378854	nets,bkn,
2013-05-02 23:11:29	65766919	
2013-05-02 23:11:29	344488339	game6,
2013-05-02 23:11:29	1255737529	
2013-05-02 23:11:30	537407856	seered,bullsnation,
2013-05-02 23:11:30	490481807	
2013-05-02 23:11:30	423587056	
2013-05-02 23:11:30	135406915	
2013-05-02 23:11:31	21278402	
2013-05-02 23:11:31	891011899	
2013-05-02 23:11:31	50743787	
2013-05-02 23:11:31	565239600	bulls,
2013-05-02 23:11:32	529724035	gamenight,
2013-05-02 23:11:32	162512261	getglue,
2013-05-02 23:11:32	259502046	
2013-05-02 23:11:33	80141935	
2013-05-02 23:11:33	1066518644	mask,
2013-05-02 23:11:34	247319548	
2013-05-02 23:11:35	415305540	
2013-05-02 23:11:35	74080038	
2013-05-02 23:11:36	200606087	
2013-05-02 23:11:36	202364500	bulls,
2013-05-02 23:11:37	432036191	
2013-05-02 23:11:37	360042007	seered,
2013-05-02 23:11:37	946148534	
2013-05-02 23:11:37	210274938	
2013-05-02 23:11:37	317238949	winorgohome,netswin,netsgohome,
2013-05-02 23:11:37	26984458	
2013-05-02 23:11:37	349961223	
2013-05-02 23:11:38	537621504	
2013-05-02 23:11:38	261226140	
2013-05-02 23:11:39	27336646	
2013-05-02 23:11:40	1296327596	chicago,bulls,four,game,we,
2013-05-02 23:11:41	467120359	
2013-05-02 23:11:41	136309914	newestfan,
2013-05-02 23:11:41	1024806787	
2013-05-02 23:11:41	70035426	bullstalk,
2013-05-02 23:11:41	69483180	
2013-05-02 23:11:42	380653874	
2013-05-02 23:11:42	129968516	bulls,getthewin,
2013-05-02 23:11:42	334904081	
2013-05-02 23:11:44	242570269	
2013-05-02 23:11:44	369298282	
2013-05-02 23:11:44	29162051	
2013-05-02 23:11:44	1297624974	
2013-05-02 23:11:45	706474645	
2013-05-02 23:11:44	239800117	
2013-05-02 23:11:45	63799073	bulls,
2013-05-02 23:11:45	1069126304	
2013-05-02 23:11:46	450852026	
2013-05-02 23:11:49	172359136	
2013-05-02 23:11:50	79559564	nets,
2013-05-02 23:11:50	170498818	
2013-05-02 23:11:52	209240777	bulls,
2013-05-02 23:11:52	963486072	
2013-05-02 23:11:53	81441471	
2013-05-02 23:11:53	594386879	
2013-05-02 23:11:54	700005000	bulls,
2013-05-02 23:11:55	351068810	
2013-05-02 23:11:55	55380925	
2013-05-02 23:11:55	444806766	
2013-05-02 23:11:55	242452023	
2013-05-02 23:11:55	1198983098	
2013-05-02 23:11:55	580237573	
2013-05-02 23:11:55	35469947	
2013-05-02 23:11:57	31569841	bulls,
2013-05-02 23:11:58	471383403	bulls,seered,
2013-05-02 23:11:58	611415217	
2013-05-02 23:12:00	537407856	
2013-05-02 23:12:00	117036907	
2013-05-02 23:12:00	50692807	
2013-05-02 23:12:00	139289596	nbaplayoffsbrooklynnetschicagobulls05022013,getglue,
2013-05-02 23:12:00	139289596	getglue,
2013-05-02 23:12:00	189265318	
2013-05-02 23:12:02	322385146	muitotriste,
2013-05-02 23:12:03	23376044	
2013-05-02 23:12:03	81449842	
2013-05-02 23:12:03	233665339	bulls,gamenotes,netsvbulls,
2013-05-02 23:12:04	1341064296	
2013-05-02 23:12:04	153810342	
2013-05-02 23:12:04	1267311037	
2013-05-02 23:12:05	55036618	
2013-05-02 23:12:05	444987701	
2013-05-02 23:12:06	1365333650	etouui,
2013-05-02 23:12:06	774587172	bulls,
2013-05-02 23:12:06	635024711	nbaplayoffs,
2013-05-02 23:12:06	23086502	
2013-05-02 23:12:06	356226305	bulls,
2013-05-02 23:12:06	18063051	bulls,bulls,
2013-05-02 23:12:06	233665339	gamenotes,nets,
2013-05-02 23:12:08	37693283	bulls,
2013-05-02 23:12:08	528300337	
2013-05-02 23:12:08	24094317	
2013-05-02 23:12:08	27336646	
2013-05-02 23:12:08	440557425	
2013-05-02 23:12:08	352014839	
2013-05-02 23:12:09	81701172	
2013-05-02 23:12:09	1331656422	
2013-05-02 23:12:11	632375507	nets,bulls,
2013-05-02 23:12:11	76860655	
2013-05-02 23:12:11	138262287	
2013-05-02 23:12:12	218713686	
2013-05-02 23:12:12	731451997	nbaplayoffs,
2013-05-02 23:12:13	273740388	nbaontnt,
2013-05-02 23:12:13	238923875	
2013-05-02 23:12:13	49199567	
2013-05-02 23:12:14	1346156190	
2013-05-02 23:12:14	85906267	
2013-05-02 23:12:14	28364105	brooklynnets,chicagobulls,game6,nba,playoffs,tonight,win,home,
2013-05-02 23:12:15	365193416	
2013-05-02 23:12:15	912415092	gocougars,bethebest,
2013-05-02 23:12:15	32678902	bulls,
2013-05-02 23:12:16	199988140	
2013-05-02 23:12:16	27500675	
2013-05-02 23:12:16	604767085	
2013-05-02 23:12:17	946148534	
2013-05-02 23:12:17	45411487	
2013-05-02 23:12:18	158796892	yeshesjeffsbrother,thekidfromkentucky,notanthonydavis,
2013-05-02 23:12:18	356050232	
2013-05-02 23:12:19	19758301	tears,
2013-05-02 23:12:19	431225962	
2013-05-02 23:12:19	38608110	injury,sickness,
2013-05-02 23:12:19	133057915	
2013-05-02 23:12:20	298983609	
2013-05-02 23:12:20	273002893	
2013-05-02 23:12:20	561741761	
2013-05-02 23:12:20	1245068052	bullsnation,letsgo,
2013-05-02 23:12:20	36814780	bulls,
2013-05-02 23:12:21	1069582404	
2013-05-02 23:12:21	525803616	
2013-05-02 23:12:22	383809836	
2013-05-02 23:12:22	700005000	sponsored,
2013-05-02 23:12:22	771989509	
2013-05-02 23:12:22	74608325	bulls,
2013-05-02 23:12:22	349770999	bulls,
2013-05-02 23:12:23	973247688	icandream,
2013-05-02 23:12:24	18679044	bulls,flu,
2013-05-02 23:12:24	787606303	
2013-05-02 23:12:24	817895119	bulldogs,
2013-05-02 23:12:24	37957246	
2013-05-02 23:12:24	244279763	
2013-05-02 23:12:25	161855117	
2013-05-02 23:12:25	779865254	bulls,getthewin,
2013-05-02 23:12:25	174050012	
2013-05-02 23:12:26	448256178	
2013-05-02 23:12:26	21112249	
2013-05-02 23:12:26	98538649	potsandpans,
2013-05-02 23:12:26	168114633	
2013-05-02 23:12:26	29931435	
2013-05-02 23:12:28	926921840	
2013-05-02 23:12:28	417512096	seered,b,
2013-05-02 23:12:29	126099472	bulls,
2013-05-02 23:12:29	244172530	
2013-05-02 23:12:29	13576422	
2013-05-02 23:12:30	258821280	
2013-05-02 23:12:30	1321445276	bulls,
2013-05-02 23:12:30	21262048	
2013-05-02 23:12:31	428814942	
2013-05-02 23:12:31	229167456	ugh,
2013-05-02 23:12:31	177085543	
2013-05-02 23:12:32	239800117	
2013-05-02 23:12:32	1370797074	
2013-05-02 23:12:32	728259050	ashes,
2013-05-02 23:12:33	1268562499	
2013-05-02 23:12:33	946148534	nba,
2013-05-02 23:12:33	608505347	
2013-05-02 23:12:33	1018652892	
2013-05-02 23:12:34	33957182	
2013-05-02 23:12:34	467788619	
2013-05-02 23:12:34	27962077	
2013-05-02 23:12:35	562393615	
2013-05-02 23:12:35	270706701	
2013-05-02 23:12:36	1280339731	
2013-05-02 23:12:36	437180707	
2013-05-02 23:12:36	338102455	
2013-05-02 23:12:36	548139921	everybodyinthehoodhasseen,
2013-05-02 23:12:38	332611972	
2013-05-02 23:12:38	340686234	
2013-05-02 23:12:39	569670767	
2013-05-02 23:12:39	720914683	
2013-05-02 23:12:39	522607533	
2013-05-02 23:12:40	301056159	
2013-05-02 23:12:41	62724095	higher,
2013-05-02 23:12:42	611789380	appellemoi,bulls,
2013-05-02 23:12:42	286984419	
2013-05-02 23:12:43	1072428030	
2013-05-02 23:12:43	308634790	bulls,
2013-05-02 23:12:43	169720593	
2013-05-02 23:12:43	327149469	
2013-05-02 23:12:43	244172530	
2013-05-02 23:12:44	66785785	
2013-05-02 23:12:45	250224133	
2013-05-02 23:12:45	77994397	
2013-05-02 23:12:46	17958426	
2013-05-02 23:12:46	361054804	bulls,
2013-05-02 23:12:49	556296991	
2013-05-02 23:12:49	285867932	
2013-05-02 23:12:49	284273492	game6,brooklyn,nets,team0,
2013-05-02 23:12:49	422005833	
2013-05-02 23:12:49	275305473	
2013-05-02 23:12:50	43896050	
2013-05-02 23:12:50	35818062	bulls,
2013-05-02 23:12:50	913396574	
2013-05-02 23:12:50	283322739	
2013-05-02 23:12:51	132144549	gamenotes,nets,
2013-05-02 23:12:51	342183219	brooklynnets,
2013-05-02 23:12:51	389087089	
2013-05-02 23:12:52	210274938	
2013-05-02 23:12:53	188554653	
2013-05-02 23:12:53	230534529	
2013-05-02 23:12:53	700005000	bulls,gamenotes,netsvbulls,
2013-05-02 23:12:53	1385175540	
2013-05-02 23:12:53	196490362	
2013-05-02 23:12:53	58902894	
2013-05-02 23:12:55	946148534	
2013-05-02 23:12:55	43194065	
2013-05-02 23:12:55	900991974	
2013-05-02 23:12:55	894019741	
2013-05-02 23:12:56	436020515	
2013-05-02 23:12:56	288490308	
2013-05-02 23:12:56	1069606316	
2013-05-02 23:12:56	100113333	
2013-05-02 23:12:56	625344950	bulls,
2013-05-02 23:12:57	69668834	
2013-05-02 23:12:58	810179527	
2013-05-02 23:12:59	471219511	
2013-05-02 23:12:59	414332633	pissed,
2013-05-02 23:12:59	41391516	bulls,
2013-05-02 23:12:59	544625828	playoffsnba,
2013-05-02 23:13:00	1394899771	bulls,
